X_Mill2_Kargil_100300900038_Leh_Atta	3.21
X_Mill2_Kargil_100300900038_Leh_Wheat1	1.0
X_Mill2_Kargil_100300900039_Leh_Atta	3.51
X_Mill2_Kargil_100300900039_Leh_Wheat1	1.0
X_Mill2_Kargil_100300900040_Leh_Atta	2.31
X_Mill2_Kargil_100300900040_Leh_Wheat1	1.0
X_Mill2_Kargil_100300900042_Leh_Atta	12.24
X_Mill2_Kargil_100300900042_Leh_Wheat1	1.0
X_Mill2_Kargil_100400000000_Kargil_Atta	12.33
X_Mill2_Kargil_100400000000_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400100001_Kargil_Atta	12.33
X_Mill2_Kargil_100400100001_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400100002_Kargil_Atta	5.34
X_Mill2_Kargil_100400100002_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400100003_Kargil_Atta	21.78
X_Mill2_Kargil_100400100003_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400100004_Kargil_Atta	20.37
X_Mill2_Kargil_100400100004_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400100005_Kargil_Atta	13.44
X_Mill2_Kargil_100400100005_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400100006_Kargil_Atta	13.53
X_Mill2_Kargil_100400100006_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400100007_Kargil_Atta	17.49
X_Mill2_Kargil_100400100007_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400100008_Kargil_Atta	13.74
X_Mill2_Kargil_100400100008_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400100009_Kargil_Atta	24.15
X_Mill2_Kargil_100400100009_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400100010_Kargil_Atta	10.8
X_Mill2_Kargil_100400100010_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400100011_Kargil_Atta	68.28
X_Mill2_Kargil_100400100011_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400100012_Kargil_Atta	108.75
X_Mill2_Kargil_100400100012_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400100013_Kargil_Atta	42.42
X_Mill2_Kargil_100400100013_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400100014_Kargil_Atta	63.48
X_Mill2_Kargil_100400100014_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400100015_Kargil_Atta	43.8
X_Mill2_Kargil_100400100015_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400100016_Kargil_Atta	23.01
X_Mill2_Kargil_100400100016_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400100017_Kargil_Atta	37.23
X_Mill2_Kargil_100400100017_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400100018_Kargil_Atta	33.15
X_Mill2_Kargil_100400100018_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400100019_Kargil_Atta	42.81
X_Mill2_Kargil_100400100019_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400100020_Kargil_Atta	63.54
X_Mill2_Kargil_100400100020_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400200001_Kargil_Atta	18.39
X_Mill2_Kargil_100400200001_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400200003_Kargil_Atta	28.71
X_Mill2_Kargil_100400200003_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400200004_Kargil_Atta	8.19
X_Mill2_Kargil_100400200004_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400200005_Kargil_Atta	19.56
X_Mill2_Kargil_100400200005_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400200006_Kargil_Atta	2.37
X_Mill2_Kargil_100400200006_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400200007_Kargil_Atta	14.25
X_Mill2_Kargil_100400200007_Kargil_Wheat1	1.0
X_Mill2_Kargil_100400200008_Kargil_Atta	17.55
